,context1,context2,context3,context4,context5,mutated_letter,pos1,pos2,pos3,size,value1,value2,value3,CDR1_end,CDR2_end,CDR3_end,CDR1_end,CDR2_end,CDR3_end
12433,3,4,3,1,2,4,162.0,293.0,67.0,35.0,0.0571428571429,0.0571428571429,0.0571428571429,99.0,174.0,336,99.0,174.0,336
12441,3,1,2,4,2,1,57.0,144.0,151.0,110.0,0.0363636363636,0.0272727272727,0.0272727272727,99.0,174.0,330,99.0,174.0,330
12449,4,1,4,1,3,3,164.0,156.0,43.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,363,99.0,174.0,363
12454,2,1,1,3,3,2,67.0,54.0,230.0,16.0,0.0625,0.0625,0.0625,99.0,180.0,333,99.0,180.0,333
12456,4,3,3,1,3,1,135.0,42.0,11.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,171.0,339,99.0,171.0,339
12459,3,4,3,3,2,1,90.0,112.0,324.0,30.0,0.0666666666667,0.0333333333333,0.0333333333333,99.0,171.0,336,99.0,171.0,336
12460,1,3,2,2,4,1,70.0,215.0,6.0,80.0,0.025,0.025,0.0125,99.0,171.0,336,99.0,171.0,336
12463,2,4,3,3,4,4,325.0,66.0,35.0,22.0,0.136363636364,0.0454545454545,0.0454545454545,99.0,171.0,360,99.0,171.0,360
12466,3,3,4,2,2,3,109.0,110.0,134.0,42.0,0.047619047619,0.047619047619,0.0238095238095,99.0,174.0,330,99.0,174.0,330
12468,2,4,3,2,3,1,64.0,105.0,130.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,321,99.0,174.0,321
12469,1,2,2,4,4,1,83.0,65.0,130.0,33.0,0.0909090909091,0.030303030303,0.030303030303,99.0,174.0,330,99.0,174.0,330
12475,2,2,2,4,2,1,186.0,162.0,324.0,25.0,0.08,0.04,0.04,99.0,174.0,345,99.0,174.0,345
12476,4,4,1,2,1,4,163.0,133.0,230.0,25.0,0.04,0.04,0.04,99.0,174.0,345,99.0,174.0,345
12477,3,4,3,2,1,4,66.0,35.0,293.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,345,99.0,174.0,345
12482,3,1,1,1,1,2,126.0,161.0,34.0,14.0,0.428571428571,0.0714285714286,0.0714285714286,105.0,177.0,333,105.0,177.0,333
12485,3,3,1,3,1,2,46.0,146.0,260.0,30.0,0.0666666666667,0.0666666666667,0.0333333333333,99.0,171.0,324,99.0,171.0,324
12488,1,2,2,3,2,1,257.0,323.0,201.0,25.0,0.12,0.04,0.04,99.0,171.0,303,99.0,171.0,303
12489,2,2,1,2,2,2,119.0,59.0,257.0,12.0,0.416666666667,0.166666666667,0.0833333333333,99.0,174.0,351,99.0,174.0,351
12492,4,3,1,3,2,2,102.0,5.0,7.0,37.0,0.0540540540541,0.027027027027,0.027027027027,99.0,174.0,351,99.0,174.0,351
12496,2,1,2,2,4,1,82.0,151.0,66.0,32.0,0.15625,0.0625,0.03125,99.0,174.0,333,99.0,174.0,333
12497,4,3,2,3,1,1,292.0,224.0,19.0,44.0,0.0454545454545,0.0227272727273,0.0227272727273,99.0,174.0,336,99.0,174.0,336
12501,1,3,1,3,1,3,293.0,302.0,135.0,48.0,0.0416666666667,0.0416666666667,0.0208333333333,99.0,171.0,321,99.0,171.0,321
12503,2,4,2,1,3,1,49.0,224.0,272.0,30.0,0.1,0.0333333333333,0.0333333333333,99.0,171.0,324,99.0,171.0,324
12506,2,2,2,1,3,1,121.0,257.0,37.0,122.0,0.0245901639344,0.016393442623,0.016393442623,99.0,174.0,318,99.0,174.0,318
12507,3,1,1,3,2,2,37.0,202.0,50.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,171.0,345,99.0,171.0,345
12508,2,4,3,1,2,4,264.0,133.0,263.0,29.0,0.0689655172414,0.0344827586207,0.0344827586207,99.0,171.0,345,99.0,171.0,345
12517,3,3,2,4,2,3,118.0,77.0,96.0,16.0,0.25,0.125,0.0625,99.0,171.0,345,99.0,171.0,345
12521,1,3,2,2,3,1,259.0,9.0,173.0,59.0,0.220338983051,0.220338983051,0.220338983051,99.0,174.0,321,99.0,174.0,321
12523,3,4,2,3,3,1,19.0,193.0,66.0,23.0,0.0434782608696,0.0434782608696,0.0434782608696,99.0,174.0,345,99.0,174.0,345
12524,4,3,1,1,3,2,54.0,130.0,134.0,38.0,0.0526315789474,0.0263157894737,0.0263157894737,99.0,171.0,333,99.0,171.0,333
12528,2,1,2,2,1,1,202.0,304.0,208.0,19.0,0.157894736842,0.105263157895,0.0526315789474,99.0,174.0,324,99.0,174.0,324
12530,3,2,1,1,4,4,162.0,166.0,200.0,30.0,0.0333333333333,0.0333333333333,0.0333333333333,99.0,174.0,357,99.0,174.0,357
12531,4,2,4,2,1,2,54.0,198.0,167.0,36.0,0.0277777777778,0.0277777777778,0.0277777777778,99.0,174.0,330,99.0,174.0,330
12532,3,1,2,2,3,1,211.0,34.0,164.0,23.0,0.130434782609,0.0869565217391,0.0434782608696,99.0,174.0,348,99.0,174.0,348
12533,3,3,1,3,4,3,136.0,171.0,299.0,6.0,0.333333333333,0.166666666667,0.166666666667,99.0,174.0,321,99.0,174.0,321
12535,2,4,3,4,3,4,64.0,288.0,3.0,23.0,0.0434782608696,0.0434782608696,0.0434782608696,99.0,171.0,324,99.0,171.0,324
12538,4,2,2,1,1,1,224.0,29.0,192.0,17.0,0.117647058824,0.117647058824,0.0588235294118,99.0,174.0,342,99.0,174.0,342
12539,2,3,3,2,1,4,113.0,161.0,162.0,26.0,0.153846153846,0.0384615384615,0.0384615384615,105.0,183.0,342,105.0,183.0,342
12542,3,4,3,2,3,2,288.0,35.0,196.0,32.0,0.03125,0.03125,0.03125,105.0,183.0,342,105.0,183.0,342
12543,1,3,1,3,3,4,134.0,72.0,303.0,68.0,0.308823529412,0.0441176470588,0.0294117647059,99.0,174.0,321,99.0,174.0,321
12548,3,3,1,3,3,2,45.0,37.0,205.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,171.0,324,99.0,171.0,324
12549,3,2,1,1,3,2,66.0,229.0,33.0,32.0,0.0625,0.0625,0.03125,99.0,180.0,351,99.0,180.0,351
12552,4,3,3,1,3,4,135.0,29.0,240.0,20.0,0.1,0.05,0.05,99.0,180.0,351,99.0,180.0,351
12554,3,4,3,3,3,4,139.0,56.0,39.0,74.0,0.0675675675676,0.0540540540541,0.0405405405405,99.0,174.0,321,99.0,174.0,321
12564,4,1,4,2,1,3,153.0,143.0,151.0,27.0,0.0740740740741,0.037037037037,0.037037037037,99.0,174.0,348,99.0,174.0,348
12571,4,2,2,1,1,1,224.0,36.0,134.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,174.0,345,99.0,174.0,345
12572,1,2,4,3,3,3,105.0,131.0,132.0,42.0,0.047619047619,0.0238095238095,0.0238095238095,102.0,174.0,330,102.0,174.0,330
12575,3,1,3,4,3,4,307.0,131.0,5.0,24.0,0.0833333333333,0.0416666666667,0.0416666666667,99.0,174.0,351,99.0,174.0,351
12576,2,2,2,1,3,1,25.0,55.0,66.0,21.0,0.190476190476,0.142857142857,0.047619047619,99.0,174.0,321,99.0,174.0,321
12582,3,1,1,3,3,2,55.0,41.0,176.0,85.0,0.0470588235294,0.0352941176471,0.0352941176471,99.0,171.0,342,99.0,171.0,342
12585,1,1,3,2,1,4,304.0,49.0,11.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,171.0,342,99.0,171.0,342
12586,3,2,2,4,4,1,40.0,60.0,355.0,54.0,0.0925925925926,0.037037037037,0.037037037037,99.0,171.0,342,99.0,171.0,342
12592,4,3,3,4,2,4,33.0,168.0,105.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,171.0,333,99.0,171.0,333
12594,2,4,3,3,4,4,11.0,64.0,194.0,22.0,0.0909090909091,0.0454545454545,0.0454545454545,99.0,171.0,333,99.0,171.0,333
12598,3,3,3,2,4,4,131.0,132.0,135.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,99.0,174.0,333,99.0,174.0,333
12599,4,2,2,3,2,1,117.0,150.0,154.0,38.0,0.105263157895,0.0263157894737,0.0263157894737,99.0,174.0,333,99.0,174.0,333
12603,2,4,2,3,1,1,326.0,112.0,66.0,19.0,0.105263157895,0.0526315789474,0.0526315789474,99.0,174.0,306,99.0,174.0,306
12604,1,4,3,3,2,1,165.0,197.0,226.0,37.0,0.0540540540541,0.0540540540541,0.027027027027,99.0,174.0,306,99.0,174.0,306
12606,4,4,3,1,2,4,318.0,98.0,134.0,21.0,0.0952380952381,0.047619047619,0.047619047619,99.0,171.0,342,99.0,171.0,342
12608,2,4,3,4,3,4,64.0,46.0,133.0,38.0,0.0789473684211,0.0789473684211,0.0526315789474,99.0,174.0,327,99.0,174.0,327
12610,4,2,2,1,3,1,36.0,70.0,140.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,348,99.0,174.0,348
12612,1,4,3,4,4,4,317.0,57.0,88.0,64.0,0.078125,0.046875,0.046875,99.0,174.0,330,99.0,174.0,330
12614,4,3,1,1,1,2,33.0,291.0,74.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,333,99.0,174.0,333
12616,3,2,2,4,3,1,255.0,139.0,7.0,24.0,0.0833333333333,0.0416666666667,0.0416666666667,99.0,174.0,330,99.0,174.0,330
12618,3,2,2,1,4,1,93.0,64.0,33.0,31.0,0.0645161290323,0.0322580645161,0.0322580645161,99.0,174.0,351,99.0,174.0,351
12621,2,4,2,2,1,4,120.0,146.0,300.0,8.0,0.125,0.125,0.125,99.0,174.0,351,99.0,174.0,351
12624,2,1,4,4,1,3,151.0,40.0,335.0,28.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,173.0,347,99.0,173.0,347
12629,3,3,3,3,2,2,194.0,47.0,109.0,6.0,0.166666666667,0.166666666667,0.166666666667,105.0,177.0,327,105.0,177.0,327
12633,4,3,3,3,1,4,169.0,61.0,133.0,33.0,0.0909090909091,0.030303030303,0.030303030303,102.0,174.0,324,102.0,174.0,324
12637,2,4,2,4,3,1,253.0,142.0,151.0,87.0,0.0459770114943,0.0229885057471,0.0229885057471,99.0,174.0,360,99.0,174.0,360
12638,4,3,3,1,4,4,140.0,111.0,10.0,34.0,0.176470588235,0.176470588235,0.0294117647059,99.0,174.0,360,99.0,174.0,360
12640,2,3,4,2,2,3,183.0,3.0,103.0,16.0,0.125,0.0625,0.0625,99.0,174.0,348,99.0,174.0,348
12643,4,3,2,3,1,4,289.0,179.0,230.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,174.0,318,99.0,174.0,318
12647,3,4,3,3,1,4,139.0,46.0,5.0,16.0,0.125,0.125,0.125,105.0,177.0,321,105.0,177.0,321
12648,2,4,3,4,3,4,286.0,234.0,5.0,37.0,0.0540540540541,0.0540540540541,0.027027027027,105.0,177.0,321,105.0,177.0,321
12654,3,3,2,4,3,1,138.0,164.0,53.0,51.0,0.0392156862745,0.0392156862745,0.0392156862745,99.0,180.0,336,99.0,180.0,336
12656,3,3,4,1,1,3,290.0,3.0,5.0,29.0,0.0344827586207,0.0344827586207,0.0344827586207,99.0,174.0,336,99.0,174.0,336
12657,4,4,2,2,1,1,320.0,208.0,71.0,33.0,0.0909090909091,0.0909090909091,0.0606060606061,99.0,174.0,336,99.0,174.0,336
12659,4,3,3,3,4,4,107.0,294.0,7.0,29.0,0.103448275862,0.0689655172414,0.0344827586207,102.0,174.0,330,102.0,174.0,330
12662,3,3,3,3,3,1,44.0,66.0,99.0,15.0,0.133333333333,0.0666666666667,0.0666666666667,99.0,174.0,318,99.0,174.0,318
12664,3,4,2,2,2,1,55.0,203.0,4.0,68.0,0.0588235294118,0.0294117647059,0.0147058823529,99.0,174.0,360,99.0,174.0,360
12669,1,1,4,2,1,3,151.0,226.0,35.0,45.0,0.0444444444444,0.0222222222222,0.0222222222222,99.0,171.0,324,99.0,171.0,324
12674,3,1,3,4,3,4,137.0,330.0,224.0,40.0,0.125,0.05,0.05,99.0,174.0,373,99.0,174.0,373
12677,2,3,2,1,1,4,337.0,79.0,137.0,57.0,0.263157894737,0.0526315789474,0.0350877192982,99.0,174.0,324,99.0,174.0,324
12680,2,1,4,1,4,1,156.0,104.0,259.0,26.0,0.0769230769231,0.0769230769231,0.0384615384615,99.0,174.0,348,99.0,174.0,348
12681,3,3,2,2,1,1,329.0,53.0,114.0,33.0,0.0909090909091,0.0606060606061,0.0606060606061,99.0,174.0,327,99.0,174.0,327
12684,2,1,3,1,3,4,214.0,70.0,55.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,174.0,327,99.0,174.0,327
12685,4,2,2,3,2,1,111.0,36.0,40.0,19.0,0.105263157895,0.0526315789474,0.0526315789474,99.0,174.0,333,99.0,174.0,333
12689,4,3,2,1,2,1,102.0,192.0,161.0,20.0,0.1,0.05,0.05,99.0,174.0,327,99.0,174.0,327
12690,2,2,2,4,2,1,322.0,67.0,292.0,24.0,0.0416666666667,0.0416666666667,0.0416666666667,99.0,174.0,327,99.0,174.0,327
12691,3,1,4,3,3,3,161.0,66.0,70.0,10.0,0.1,0.1,0.1,99.0,174.0,327,99.0,174.0,327
12692,2,4,4,3,1,3,134.0,136.0,137.0,46.0,0.0217391304348,0.0217391304348,0.0217391304348,99.0,174.0,327,99.0,174.0,327
12701,2,1,3,2,2,4,38.0,42.0,46.0,187.0,0.0267379679144,0.0213903743316,0.0160427807487,99.0,174.0,321,99.0,174.0,321
12716,4,1,2,4,1,1,317.0,60.0,96.0,38.0,0.131578947368,0.0789473684211,0.0789473684211,105.0,177.0,351,105.0,177.0,351
12721,1,3,1,3,2,3,260.0,98.0,271.0,15.0,0.133333333333,0.0666666666667,0.0666666666667,99.0,171.0,333,99.0,171.0,333
12723,4,3,3,4,2,2,33.0,258.0,131.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,174.0,318,99.0,174.0,318
12724,2,1,3,1,3,4,45.0,327.0,360.0,58.0,0.051724137931,0.051724137931,0.051724137931,99.0,174.0,348,99.0,174.0,348
12725,4,1,2,1,1,1,176.0,160.0,65.0,30.0,0.0666666666667,0.0333333333333,0.0333333333333,99.0,174.0,348,99.0,174.0,348
12726,1,4,3,3,4,4,325.0,193.0,60.0,26.0,0.230769230769,0.0769230769231,0.0769230769231,105.0,183.0,366,105.0,183.0,366
12729,3,2,1,3,2,4,68.0,74.0,332.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,336,99.0,174.0,336
12735,1,1,3,3,3,4,129.0,139.0,293.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,174.0,330,99.0,174.0,330
12736,4,3,3,4,3,4,12.0,180.0,64.0,69.0,0.0579710144928,0.0289855072464,0.0289855072464,99.0,174.0,336,99.0,174.0,336
12741,3,2,4,4,3,3,133.0,134.0,66.0,57.0,0.0350877192982,0.0350877192982,0.0350877192982,99.0,171.0,321,99.0,171.0,321
12743,3,2,1,3,2,3,68.0,67.0,101.0,17.0,0.117647058824,0.0588235294118,0.0588235294118,99.0,171.0,327,99.0,171.0,327
12744,2,1,3,2,2,4,69.0,167.0,104.0,19.0,0.105263157895,0.0526315789474,0.0526315789474,99.0,171.0,327,99.0,171.0,327
12748,1,3,2,4,1,1,9.0,51.0,97.0,32.0,0.125,0.09375,0.03125,99.0,174.0,348,99.0,174.0,348
12750,3,2,1,3,2,2,68.0,197.0,38.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,171.0,336,99.0,171.0,336
12754,1,3,2,4,3,1,9.0,66.0,323.0,30.0,0.0666666666667,0.0333333333333,0.0333333333333,99.0,174.0,363,99.0,174.0,363
12756,4,3,3,1,4,1,107.0,7.0,147.0,47.0,0.0425531914894,0.0212765957447,0.0212765957447,99.0,171.0,315,99.0,171.0,315
12762,1,4,4,1,2,3,96.0,160.0,99.0,28.0,0.0357142857143,0.0357142857143,0.0357142857143,99.0,174.0,330,99.0,174.0,330
12763,1,3,4,4,1,3,148.0,160.0,257.0,15.0,0.133333333333,0.0666666666667,0.0666666666667,99.0,174.0,327,99.0,174.0,327
12766,2,2,2,4,3,1,345.0,346.0,317.0,21.0,0.190476190476,0.190476190476,0.142857142857,99.0,174.0,345,99.0,174.0,345
12767,1,4,3,1,2,1,321.0,98.0,59.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,99.0,174.0,345,99.0,174.0,345
12774,3,3,2,2,4,1,262.0,286.0,79.0,17.0,0.176470588235,0.176470588235,0.117647058824,99.0,174.0,333,99.0,174.0,333
12778,3,3,2,3,4,1,29.0,149.0,128.0,27.0,0.0740740740741,0.0740740740741,0.037037037037,99.0,174.0,333,99.0,174.0,333
12779,2,1,2,3,1,1,226.0,257.0,227.0,8.0,0.25,0.125,0.125,105.0,177.0,339,105.0,177.0,339
12781,2,2,2,4,2,4,51.0,268.0,140.0,13.0,0.153846153846,0.0769230769231,0.0769230769231,105.0,177.0,339,105.0,177.0,339
12783,1,3,3,3,1,4,130.0,151.0,21.0,34.0,0.0882352941176,0.0588235294118,0.0588235294118,105.0,177.0,339,105.0,177.0,339
12784,3,1,2,1,1,1,175.0,59.0,130.0,45.0,0.0444444444444,0.0444444444444,0.0222222222222,99.0,174.0,357,99.0,174.0,357
12792,2,3,3,3,2,4,21.0,155.0,19.0,36.0,0.0833333333333,0.0555555555556,0.0277777777778,99.0,174.0,333,99.0,174.0,333
12793,3,3,2,1,3,1,44.0,198.0,156.0,43.0,0.0697674418605,0.0697674418605,0.046511627907,99.0,174.0,324,99.0,174.0,324
12796,1,2,2,4,4,1,322.0,134.0,29.0,10.0,0.1,0.1,0.1,99.0,171.0,339,99.0,171.0,339
12797,4,3,1,1,1,2,33.0,257.0,132.0,41.0,0.0487804878049,0.0243902439024,0.0243902439024,99.0,171.0,339,99.0,171.0,339
12798,4,2,2,3,2,1,117.0,96.0,181.0,35.0,0.0571428571429,0.0285714285714,0.0285714285714,99.0,171.0,339,99.0,171.0,339
12800,4,2,2,3,2,1,111.0,209.0,65.0,16.0,0.125,0.125,0.0625,99.0,174.0,324,99.0,174.0,324
12804,2,4,3,1,1,1,257.0,230.0,77.0,27.0,0.037037037037,0.037037037037,0.037037037037,105.0,177.0,342,105.0,177.0,342
12806,1,1,3,2,4,4,248.0,155.0,171.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,105.0,177.0,342,105.0,177.0,342
12808,4,1,1,1,2,3,304.0,227.0,72.0,105.0,0.238095238095,0.0761904761905,0.0285714285714,105.0,177.0,342,105.0,177.0,342
12816,2,2,2,3,3,1,41.0,19.0,133.0,37.0,0.0810810810811,0.0540540540541,0.027027027027,99.0,174.0,339,99.0,174.0,339
12818,1,1,1,3,2,2,37.0,128.0,257.0,47.0,0.0425531914894,0.0212765957447,0.0212765957447,99.0,174.0,354,99.0,174.0,354
12820,3,4,3,3,4,2,32.0,236.0,45.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,171.0,360,99.0,171.0,360
12821,3,1,3,1,3,4,292.0,109.0,83.0,14.0,0.142857142857,0.142857142857,0.0714285714286,99.0,171.0,360,99.0,171.0,360
12826,3,1,3,1,2,4,47.0,324.0,262.0,34.0,0.0882352941176,0.0294117647059,0.0294117647059,99.0,174.0,339,99.0,174.0,339
12828,4,2,2,2,4,1,56.0,73.0,161.0,15.0,0.2,0.133333333333,0.0666666666667,99.0,174.0,339,99.0,174.0,339
12831,3,1,2,4,2,1,57.0,118.0,251.0,163.0,0.0245398773006,0.0245398773006,0.0245398773006,99.0,174.0,339,99.0,174.0,339
12851,4,4,3,1,3,4,135.0,318.0,89.0,56.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,174.0,357,99.0,174.0,357
12855,1,3,4,3,3,3,161.0,224.0,132.0,46.0,0.0434782608696,0.0434782608696,0.0217391304348,99.0,174.0,348,99.0,174.0,348
12864,3,2,1,3,2,3,68.0,130.0,139.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,102.0,162.0,297,102.0,162.0,297
12865,4,4,2,1,3,1,86.0,162.0,69.0,36.0,0.0555555555556,0.0277777777778,0.0277777777778,99.0,174.0,348,99.0,174.0,348
12867,3,2,2,4,3,4,40.0,41.0,65.0,13.0,0.230769230769,0.153846153846,0.0769230769231,99.0,174.0,345,99.0,174.0,345
12868,2,3,2,4,4,1,188.0,33.0,37.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,105.0,177.0,348,105.0,177.0,348
12870,3,3,1,3,1,2,46.0,193.0,194.0,35.0,0.0571428571429,0.0285714285714,0.0285714285714,99.0,174.0,354,99.0,174.0,354
12872,1,3,4,4,1,1,98.0,130.0,72.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,174.0,315,99.0,174.0,315
12874,2,1,1,3,3,2,67.0,194.0,69.0,19.0,0.105263157895,0.0526315789474,0.0526315789474,99.0,174.0,354,99.0,174.0,354
12875,3,2,2,4,3,1,255.0,143.0,15.0,38.0,0.131578947368,0.0526315789474,0.0526315789474,99.0,174.0,354,99.0,174.0,354
12878,2,1,2,1,1,1,226.0,137.0,278.0,32.0,0.09375,0.0625,0.0625,99.0,174.0,345,99.0,174.0,345
12881,3,3,1,3,1,2,46.0,146.0,51.0,86.0,0.0348837209302,0.0232558139535,0.0232558139535,99.0,171.0,336,99.0,171.0,336
12888,2,4,2,2,2,1,184.0,59.0,66.0,36.0,0.0833333333333,0.0833333333333,0.0277777777778,99.0,171.0,351,99.0,171.0,351
12891,1,3,1,2,4,2,56.0,139.0,12.0,44.0,0.0909090909091,0.0227272727273,0.0227272727273,99.0,171.0,351,99.0,171.0,351
12892,1,2,3,1,4,4,308.0,18.0,3.0,35.0,0.114285714286,0.0285714285714,0.0285714285714,99.0,171.0,351,99.0,171.0,351
12897,3,3,3,2,4,4,131.0,155.0,229.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,105.0,177.0,339,105.0,177.0,339
12898,3,2,3,1,2,2,112.0,70.0,329.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,105.0,177.0,318,105.0,177.0,318
12901,4,1,2,1,3,1,164.0,60.0,227.0,8.0,0.375,0.25,0.125,99.0,174.0,342,99.0,174.0,342
12902,4,2,1,1,3,2,195.0,326.0,171.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,171.0,321,99.0,171.0,321
12905,3,4,3,3,1,4,139.0,143.0,205.0,15.0,0.133333333333,0.0666666666667,0.0666666666667,99.0,171.0,321,99.0,171.0,321
12906,3,4,2,1,2,1,200.0,48.0,161.0,28.0,0.0714285714286,0.0714285714286,0.0357142857143,105.0,177.0,342,105.0,177.0,342
12912,4,2,1,2,2,2,60.0,322.0,35.0,26.0,0.0769230769231,0.0384615384615,0.0384615384615,99.0,174.0,333,99.0,174.0,333
12915,4,3,1,3,1,4,54.0,68.0,118.0,82.0,0.0609756097561,0.0365853658537,0.0365853658537,99.0,174.0,357,99.0,174.0,357
12917,2,1,1,3,1,2,67.0,137.0,289.0,30.0,0.0666666666667,0.0666666666667,0.0333333333333,99.0,174.0,357,99.0,174.0,357
12924,4,2,4,2,4,3,153.0,139.0,40.0,48.0,0.0625,0.0416666666667,0.0416666666667,99.0,171.0,330,99.0,171.0,330
12928,2,4,3,2,3,1,64.0,50.0,123.0,19.0,0.0526315789474,0.0526315789474,0.0526315789474,99.0,171.0,357,99.0,171.0,357
12929,2,1,2,3,3,1,271.0,258.0,259.0,36.0,0.166666666667,0.0277777777778,0.0277777777778,99.0,171.0,357,99.0,171.0,357
12930,2,3,2,2,1,1,274.0,133.0,37.0,17.0,0.117647058824,0.117647058824,0.0588235294118,99.0,171.0,357,99.0,171.0,357
12932,1,1,4,2,1,3,151.0,152.0,156.0,43.0,0.046511627907,0.046511627907,0.046511627907,105.0,177.0,330,105.0,177.0,330
12936,1,3,2,2,4,1,39.0,305.0,76.0,88.0,0.0454545454545,0.0340909090909,0.0340909090909,105.0,177.0,330,105.0,177.0,330
12947,3,2,3,2,4,4,66.0,67.0,176.0,49.0,0.142857142857,0.102040816327,0.0612244897959,99.0,174.0,333,99.0,174.0,333
12950,2,4,3,2,3,2,64.0,65.0,37.0,25.0,0.04,0.04,0.04,99.0,180.0,324,99.0,180.0,324
12951,1,4,3,3,3,1,334.0,41.0,55.0,48.0,0.0625,0.0416666666667,0.0416666666667,99.0,174.0,345,99.0,174.0,345
12958,2,2,3,2,2,4,112.0,54.0,16.0,16.0,0.0625,0.0625,0.0625,99.0,174.0,354,99.0,174.0,354
12960,4,3,3,1,4,4,98.0,37.0,179.0,51.0,0.0392156862745,0.0392156862745,0.0392156862745,99.0,174.0,354,99.0,174.0,354
12961,2,1,2,1,1,1,172.0,267.0,204.0,10.0,0.1,0.1,0.1,99.0,174.0,342,99.0,174.0,342
12962,3,4,3,1,1,4,191.0,119.0,35.0,16.0,0.4375,0.125,0.0625,99.0,174.0,342,99.0,174.0,342
12967,3,2,4,2,2,3,119.0,192.0,34.0,9.0,0.222222222222,0.111111111111,0.111111111111,99.0,174.0,348,99.0,174.0,348
12968,3,2,4,2,2,3,119.0,224.0,27.0,22.0,0.0909090909091,0.0454545454545,0.0454545454545,99.0,174.0,345,99.0,174.0,345
12969,3,4,3,1,1,1,53.0,203.0,32.0,24.0,0.208333333333,0.125,0.0416666666667,99.0,180.0,339,99.0,180.0,339
12970,3,4,2,4,4,1,190.0,191.0,201.0,614.0,0.0488599348534,0.0488599348534,0.0130293159609,99.0,180.0,339,99.0,180.0,339
12975,2,1,4,3,4,3,63.0,73.0,3.0,21.0,0.0952380952381,0.0952380952381,0.047619047619,99.0,174.0,330,99.0,174.0,330
12981,4,1,3,3,2,4,69.0,135.0,40.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,99.0,174.0,348,99.0,174.0,348
12983,3,4,2,2,2,1,49.0,96.0,195.0,9.0,0.222222222222,0.111111111111,0.111111111111,99.0,174.0,336,99.0,174.0,336
12985,3,1,3,1,3,4,323.0,102.0,136.0,23.0,0.0869565217391,0.0434782608696,0.0434782608696,99.0,174.0,327,99.0,174.0,327
12986,3,1,2,1,2,1,269.0,118.0,16.0,43.0,0.0697674418605,0.046511627907,0.0232558139535,99.0,174.0,327,99.0,174.0,327
12988,1,3,4,2,4,2,18.0,82.0,119.0,43.0,0.046511627907,0.046511627907,0.046511627907,99.0,174.0,342,99.0,174.0,342
12992,2,2,2,3,3,1,41.0,33.0,66.0,11.0,0.363636363636,0.0909090909091,0.0909090909091,99.0,174.0,369,99.0,174.0,369
12994,3,4,3,3,3,4,139.0,161.0,227.0,22.0,0.0909090909091,0.0454545454545,0.0454545454545,99.0,174.0,369,99.0,174.0,369
12995,1,2,4,1,3,3,161.0,171.0,187.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,174.0,369,99.0,174.0,369
12996,3,3,2,4,4,3,132.0,134.0,139.0,129.0,0.217054263566,0.031007751938,0.0232558139535,99.0,174.0,369,99.0,174.0,369
13013,3,4,3,2,1,4,66.0,36.0,167.0,29.0,0.0689655172414,0.0344827586207,0.0344827586207,99.0,171.0,342,99.0,171.0,342
13019,4,3,2,1,3,1,67.0,118.0,137.0,16.0,0.0625,0.0625,0.0625,99.0,174.0,345,99.0,174.0,345
13020,1,2,2,4,2,4,315.0,128.0,129.0,27.0,0.259259259259,0.037037037037,0.037037037037,99.0,171.0,327,99.0,171.0,327
13022,3,3,2,3,2,1,266.0,200.0,57.0,12.0,0.166666666667,0.0833333333333,0.0833333333333,99.0,171.0,336,99.0,171.0,336
13025,4,4,3,3,2,1,294.0,167.0,138.0,35.0,0.0857142857143,0.0857142857143,0.0857142857143,105.0,183.0,330,105.0,183.0,330
